candidate_id,title,final_score,title_similarity_contrib,semantic_sim_contrib,bm25_contrib,skill_coverage_contrib,seniority_contrib,quality_contrib,trap_penalty_contrib
CAND_0023723,frontend engineer,6.912973333333333,2.475,1.6350000000000002,0.37200000000000005,0.9225,0.8653333333333333,0.64314,-0.0
CAND_0084423,frontend engineer,6.8967833333333335,2.475,1.3625,0.31,0.3075,0.6233333333333333,1.8184500000000001,-0.0
CAND_0076339,frontend engineer,6.8806,2.475,1.3625,0.31,0.615,0.8140000000000001,1.3041,-0.0
CAND_0071283,frontend engineer,6.87927,2.475,1.3625,0.31,0.615,0.726,1.39077,-0.0
CAND_0037599,frontend engineer,6.8572033333333335,2.475,1.3625,0.31,0.0,0.8653333333333334,1.8443700000000003,-0.0
CAND_0066358,frontend engineer,6.855793333333334,2.475,1.6350000000000002,0.37200000000000005,0.615,0.7333333333333333,1.02546,-0.0
CAND_0061601,frontend engineer,6.855506666666667,2.475,1.6350000000000002,0.37200000000000005,0.615,0.41066666666666657,1.3478400000000001,-0.0
CAND_0045534,frontend engineer,6.850193333333334,2.475,1.09,0.248,0.3075,0.8213333333333334,1.90836,-0.0
CAND_0089331,frontend engineer,6.836566666666667,2.475,1.6350000000000002,0.37200000000000005,0.3075,0.7186666666666667,1.3284000000000002,-0.0
CAND_0004410,frontend engineer,6.825713333333335,2.475,1.9075000000000002,0.43400000000000005,0.9225,0.35933333333333345,0.72738,-0.0
CAND_0041779,frontend engineer,6.822093333333334,2.475,1.3625,0.31,0.615,0.6453333333333333,1.41426,-0.0
CAND_0017977,frontend engineer,6.80327,2.475,1.6350000000000002,0.37200000000000005,0.3075,0.7040000000000001,1.30977,-0.0
CAND_0022908,frontend engineer,6.802376666666667,2.475,1.6350000000000002,0.37200000000000005,0.615,0.7406666666666667,0.9647100000000001,-0.0
CAND_0049510,frontend engineer,6.775273333333335,2.475,1.09,0.248,0.615,0.6673333333333333,1.67994,-0.0
CAND_0026575,frontend engineer,6.774790000000001,2.475,1.6350000000000002,0.37200000000000005,0.3075,0.682,1.30329,-0.0
CAND_0079729,frontend engineer,6.774443333333334,2.475,1.3625,0.31,0.3075,0.7553333333333334,1.5641100000000001,-0.0
CAND_0031352,frontend engineer,6.756333333333334,2.475,1.3625,0.31,0.3075,0.8433333333333334,1.4580000000000002,-0.0
CAND_0061145,frontend engineer,6.7408600000000005,2.475,1.9075000000000002,0.43400000000000005,0.615,0.616,0.6933600000000001,-0.0
CAND_0007478,frontend engineer,6.73904,2.475,1.3625,0.31,0.615,0.5720000000000001,1.4045400000000001,-0.0
CAND_0031338,frontend engineer,6.7355833333333335,2.475,1.3625,0.31,0.615,0.5353333333333333,1.43775,-0.0
CAND_0036357,frontend engineer,6.73496,2.475,1.3625,0.31,0.615,0.7040000000000001,1.2684600000000001,-0.0
CAND_0090374,frontend engineer,6.733366666666667,2.475,1.6350000000000002,0.37200000000000005,0.615,0.8506666666666667,0.7857000000000001,-0.0
CAND_0098463,frontend engineer,6.709946666666666,2.475,1.3625,0.31,0.3075,0.8066666666666666,1.44828,-0.0
CAND_0025571,frontend engineer,6.70648,2.475,1.6350000000000002,0.37200000000000005,0.615,0.55,1.05948,-0.0
CAND_0051907,frontend engineer,6.7004866666666665,2.475,1.3625,0.31,0.3075,0.8506666666666667,1.3948200000000002,-0.0
CAND_0006097,frontend engineer,6.693243333333334,2.475,1.3625,0.31,0.3075,0.4473333333333334,1.79091,-0.0
CAND_0063409,frontend engineer,6.682590000000001,2.475,1.09,0.248,0.9225,0.66,1.28709,-0.0
CAND_0082775,frontend engineer,6.67613,2.475,1.3625,0.31,0.3075,0.7040000000000001,1.51713,-0.0
CAND_0079059,frontend engineer,6.67499,2.475,1.6350000000000002,0.37200000000000005,0.615,0.7040000000000001,0.87399,-0.0
CAND_0088917,frontend engineer,6.67422,2.475,1.3625,0.31,0.3075,0.792,1.4272200000000002,-0.0
CAND_0032931,frontend engineer,6.67042,2.475,1.6350000000000002,0.37200000000000005,0.615,0.616,0.95742,-0.0
CAND_0012261,frontend engineer,6.670386666666667,2.475,1.3625,0.31,0.3075,0.8286666666666667,1.3867200000000002,-0.0
CAND_0041582,frontend engineer,6.6625466666666675,2.475,1.6350000000000002,0.37200000000000005,0.3075,0.7406666666666667,1.13238,-0.0
CAND_0039041,frontend engineer,6.655000000000001,2.475,1.6350000000000002,0.37200000000000005,0.615,0.748,0.81,-0.0
CAND_0021998,frontend engineer,6.6529066666666665,2.475,1.3625,0.31,0.9225,0.8506666666666667,0.73224,-0.0
CAND_0089165,frontend engineer,6.6522733333333335,2.475,1.3625,0.31,0.0,0.8653333333333333,1.6394400000000002,-0.0
CAND_0056218,frontend engineer,6.650643333333333,2.475,1.3625,0.31,0.3075,0.7773333333333333,1.41831,-0.0
CAND_0006839,frontend engineer,6.635413333333333,2.475,1.3625,0.31,0.3075,0.6673333333333333,1.51308,-0.0
CAND_0000274,frontend engineer,6.63291,2.475,1.3625,0.31,0.3075,0.792,1.38591,-0.0
CAND_0000858,frontend engineer,6.6323066666666675,2.475,1.3625,0.31,0.615,0.7406666666666667,1.1291400000000003,-0.0
CAND_0098544,frontend engineer,6.632206666666668,2.475,1.09,0.248,0.615,0.7186666666666667,1.48554,-0.0
CAND_0012414,frontend engineer,6.621383333333333,2.475,1.3625,0.31,0.3075,0.6233333333333333,1.54305,-0.0
CAND_0065678,frontend engineer,6.619863333333333,2.475,1.3625,0.31,0.3075,0.7773333333333333,1.3875300000000002,-0.0
CAND_0053586,frontend engineer,6.613326666666668,2.475,1.09,0.248,0.3075,0.7626666666666667,1.7301600000000001,-0.0
CAND_0092424,frontend engineer,6.611840000000002,2.475,1.09,0.248,0.615,0.836,1.3478400000000001,-0.0
CAND_0018659,frontend engineer,6.610563333333333,2.475,1.3625,0.31,0.3075,0.7113333333333334,1.4442300000000001,-0.0
CAND_0033566,frontend engineer,6.608756666666666,2.475,1.3625,0.31,0.3075,0.5426666666666667,1.6110900000000001,-0.0
CAND_0031914,frontend engineer,6.605486666666667,2.475,1.3625,0.31,0.3075,0.6746666666666667,1.4758200000000001,-0.0
CAND_0040877,frontend engineer,6.604053333333333,2.475,1.3625,0.31,0.3075,0.8433333333333333,1.3057200000000002,-0.0
CAND_0086424,frontend engineer,6.602563333333333,2.475,1.3625,0.31,0.3075,0.8653333333333334,1.28223,-0.0
CAND_0053116,frontend engineer,6.60013,2.475,1.3625,0.31,0.0,0.8140000000000001,1.6386299999999998,-0.0
CAND_0046190,frontend engineer,6.5983133333333335,2.475,1.3625,0.31,0.3075,0.5573333333333333,1.5859800000000002,-0.0
CAND_0078194,frontend engineer,6.596373333333333,2.475,1.3625,0.31,0.3075,0.7773333333333333,1.3640400000000001,-0.0
CAND_0083509,frontend engineer,6.594463333333333,2.475,1.3625,0.31,0.3075,0.8653333333333334,1.27413,-0.0
CAND_0097979,frontend engineer,6.592286666666667,2.475,1.3625,0.31,0.9225,0.8726666666666667,0.6496200000000001,-0.0
CAND_0075825,frontend engineer,6.591196666666668,2.475,1.09,0.248,0.3075,0.7186666666666667,1.75203,-0.0
CAND_0049796,frontend engineer,6.590893333333335,2.475,1.09,0.248,0.3075,0.6673333333333333,1.80306,-0.0
CAND_0099508,frontend engineer,6.590616666666667,2.475,1.6350000000000002,0.37200000000000005,0.3075,0.6306666666666667,1.17045,-0.0
CAND_0086040,frontend engineer,6.589826666666666,2.475,1.3625,0.31,0.615,0.5426666666666667,1.2846600000000001,-0.0
CAND_0060540,frontend engineer,6.585583333333334,2.475,1.09,0.248,0.3075,0.8653333333333333,1.59975,-0.0
CAND_0040208,frontend engineer,6.5788,2.475,1.3625,0.31,0.3075,0.682,1.4418000000000002,-0.0
CAND_0080560,frontend engineer,6.5776900000000005,2.475,1.3625,0.31,0.615,0.682,1.1331900000000001,-0.0
CAND_0073799,frontend engineer,6.571976666666667,2.475,1.09,0.248,0.615,0.8066666666666666,1.33731,-0.0
CAND_0070892,frontend engineer,6.5709800000000005,2.475,1.3625,0.31,0.615,0.506,1.30248,-0.0
CAND_0019843,frontend engineer,6.570916666666666,2.475,1.3625,0.31,0.3075,0.7186666666666667,1.39725,-0.0
CAND_0016508,frontend engineer,6.56127,2.475,1.3625,0.31,0.3075,0.5940000000000001,1.51227,-0.0
CAND_0093479,frontend engineer,6.554513333333333,2.475,1.3625,0.31,0.3075,0.8213333333333334,1.2781799999999999,-0.0
CAND_0017122,frontend engineer,6.55149,2.475,1.3625,0.31,0.3075,0.858,1.23849,-0.0
CAND_0091018,frontend engineer,6.550636666666667,2.475,1.3625,0.31,0.3075,0.8506666666666667,1.24497,-0.0
CAND_0015885,frontend engineer,6.5490900000000005,2.475,1.3625,0.31,0.3075,0.726,1.36809,-0.0
CAND_0069709,frontend engineer,6.543116666666667,2.475,1.3625,0.31,0.3075,0.6746666666666667,1.41345,-0.0
CAND_0021564,frontend engineer,6.538139999999999,2.475,1.3625,0.31,0.3075,0.792,1.29114,-0.0
CAND_0066506,frontend engineer,6.5368433333333344,2.475,1.09,0.248,0.615,0.7553333333333333,1.3535100000000002,-0.0
CAND_0053920,frontend engineer,6.5367500000000005,2.475,1.6350000000000002,0.37200000000000005,0.3075,0.836,0.9112500000000001,-0.0
CAND_0087947,frontend engineer,6.535363333333334,2.475,1.3625,0.31,0.3075,0.7333333333333333,1.3470300000000002,-0.0
CAND_0026960,frontend engineer,6.534676666666667,2.475,1.09,0.248,0.615,0.38866666666666666,1.71801,-0.0
CAND_0091187,frontend engineer,6.5169500000000005,2.475,1.3625,0.31,0.3075,0.77,1.2919500000000002,-0.0
CAND_0092645,frontend engineer,6.515076666666667,2.475,0.8175000000000001,0.18600000000000003,0.615,0.6306666666666667,1.7909100000000004,-0.0
CAND_0012152,frontend engineer,6.514333333333334,2.475,1.3625,0.31,0.3075,0.6013333333333334,1.458,-0.0
CAND_0071630,frontend engineer,6.511183333333334,2.475,1.3625,0.31,0.615,0.6673333333333333,1.08135,-0.0
CAND_0032929,frontend engineer,6.51102,2.475,1.09,0.248,0.3075,0.858,1.53252,-0.0
CAND_0047594,frontend engineer,6.5107333333333335,2.475,1.3625,0.31,0.3075,0.4033333333333334,1.6524,-0.0
CAND_0037901,frontend engineer,6.509923333333333,2.475,1.3625,0.31,0.615,0.8653333333333334,0.88209,-0.0
